,3449,4132,4130,4131,3447,4129,3451,3448,3450,3452
2022-05-08,2.25,6.0,2.0,2.0,2.0,2.0,4.5,2.25,2.25,9.0
2022-05-09,2.25,2.5,4.0,2.0,4.0,4.0,4.8,0.01,4.5,3.5
2022-05-10,0.01,2.0,0.01,0.01,2.0,0.01,2.25,0.01,2.25,0.01
2022-05-11,0.01,4.5,0.01,0.01,6.0,0.01,6.75,0.01,0.01,6.5
2022-05-12,2.25,4.5,0.01,3.0,4.0,0.01,2.25,0.01,4.5,6.0
2022-05-13,0.01,4.0,0.01,0.01,0.01,0.01,2.25,0.01,0.01,3.0
2022-05-14,2.25,0.01,2.5,2.5,2.5,2.0,2.25,0.01,4.5,0.01
2022-05-15,2.25,4.0,6.0,6.0,2.0,4.0,4.5,2.55,4.5,6.0
2022-05-16,2.25,6.5,0.01,6.5,6.0,0.01,3.75,2.25,2.25,9.0
2022-05-17,0.01,2.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0
2022-05-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-19,9.0,5.0,10.0,7.0,4.5,9.0,9.6,2.25,7.05,13.0
2022-05-20,0.01,9.5,0.01,0.01,6.5,3.0,4.5,0.01,2.25,13.0
2022-05-21,2.55,4.5,4.5,6.5,4.0,0.01,4.5,5.1,7.05,0.01
2022-05-22,0.01,6.5,0.01,0.01,4.0,0.01,4.5,0.01,0.01,9.0
2022-05-23,2.25,6.5,4.5,4.5,4.5,0.01,4.5,0.01,2.25,9.0
2022-05-24,0.01,2.0,0.01,0.01,2.0,0.01,0.01,0.01,0.01,3.5
2022-05-25,2.25,3.0,0.01,2.0,7.0,3.0,4.8,0.01,4.5,3.5
2022-05-26,2.25,9.5,2.5,2.5,8.5,2.5,4.5,0.01,2.25,12.0
2022-05-27,2.25,13.0,2.0,2.0,10.0,0.01,9.0,2.25,2.25,16.0
2022-05-28,0.01,2.0,0.01,2.0,8.0,0.01,4.5,0.01,6.75,0.01
2022-05-29,4.8,2.0,6.5,4.0,4.0,6.5,2.25,2.25,4.8,0.01
2022-05-30,2.25,2.5,4.5,2.0,6.0,2.5,4.5,2.25,4.5,9.0
2022-05-31,4.5,0.01,5.5,2.5,7.0,2.5,6.75,4.5,2.25,3.0
2022-06-01,4.5,4.0,2.0,0.01,4.0,2.0,4.5,0.01,4.5,0.01
2022-06-02,2.25,5.0,2.5,2.5,4.5,3.0,7.05,2.25,2.25,6.5
2022-06-03,4.5,8.0,2.0,4.0,4.0,2.0,2.55,2.25,4.5,9.5
2022-06-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-05,4.5,8.0,4.0,6.0,8.0,4.0,6.75,0.01,4.5,9.0
2022-06-06,2.25,5.0,0.01,2.5,6.0,2.5,2.25,2.25,2.25,6.5
2022-06-07,0.01,0.01,0.01,2.0,2.0,0.01,2.25,0.01,2.25,0.01
2022-06-08,4.5,6.5,4.0,9.0,6.5,4.0,9.0,0.01,6.75,9.5
