,4617,4621,4622,4619,4620,4618,3911
2022-08-30,9.25,4.2,8.4,0.01,2.19,4.5,1.75
2022-08-31,6.75,12.6,4.2,0.01,1.75,9.25,0.01
2022-09-01,0.01,2.1,0.01,1.75,1.75,2.25,1.75
2022-09-02,5.0,4.2,2.8,1.75,0.01,2.25,0.01
2022-09-03,5.0,9.8,3.5,2.19,2.19,7.25,1.0
2022-09-04,2.25,4.2,3.5,0.01,2.19,4.5,0.01
2022-09-05,12.5,12.6,10.5,5.25,0.01,16.5,2.0
2022-09-06,2.5,2.1,0.01,0.01,0.01,0.01,0.01
2022-09-07,5.0,4.9,2.1,2.63,0.01,4.75,0.01
2022-09-08,2.25,5.6,4.9,5.25,0.01,4.5,0.01
2022-09-09,2.25,2.8,2.8,0.01,1.75,2.25,0.01
2022-09-10,5.25,8.4,2.8,3.94,3.94,7.75,0.01
2022-09-11,5.0,2.8,2.8,0.01,1.75,2.5,0.01
2022-09-12,0.01,1.4,0.01,1.75,0.01,2.25,0.01
2022-09-13,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-14,4.5,7.7,0.01,0.01,0.01,4.5,0.01
2022-09-15,4.5,6.3,2.1,3.5,3.94,9.75,0.01
2022-09-16,7.0,4.2,4.2,1.75,3.5,5.0,0.01
2022-09-17,9.25,8.4,8.4,1.75,2.63,11.75,0.01
2022-09-18,4.5,14.7,2.1,1.75,1.75,15.0,0.01
2022-09-19,9.75,9.1,7.7,2.19,3.94,5.0,0.01
2022-09-20,9.5,5.6,4.2,3.94,7.44,9.0,0.01
2022-09-21,7.0,3.5,4.9,0.01,4.38,2.25,0.01
2022-09-22,7.0,5.6,5.6,0.01,0.01,2.75,0.01
2022-09-23,11.75,16.2,3.5,3.5,1.75,11.25,0.01
2022-09-24,2.5,11.9,2.8,3.94,3.5,14.0,0.01
2022-09-25,7.25,7.55,6.3,2.19,2.19,4.5,0.01
2022-09-26,7.25,7.7,2.1,3.07,4.82,7.25,0.01
2022-09-27,2.25,4.2,4.9,0.01,1.75,2.25,0.01
2022-09-28,4.5,7.7,4.9,0.01,0.01,6.75,0.01
2022-09-29,4.5,2.8,1.4,2.19,1.75,4.5,0.01
2022-09-30,7.3,2.1,1.4,3.94,3.5,5.25,0.01
2022-10-01,7.0,10.5,8.4,3.5,0.01,9.25,0.01
2022-10-02,7.25,9.8,5.6,1.75,0.01,7.25,0.01
2022-10-03,7.0,4.2,2.1,3.94,3.5,4.75,0.01
2022-10-04,2.25,2.8,0.01,3.5,0.01,2.25,0.01
2022-10-05,6.59,7.7,2.1,1.75,3.5,6.8,0.01
2022-10-06,7.75,9.1,2.8,0.01,1.75,2.75,2.0
2022-10-07,2.25,3.5,2.8,4.38,1.75,4.75,1.75
2022-10-08,2.75,0.01,2.8,0.01,0.01,0.01,0.01
2022-10-09,5.0,7.0,2.8,0.01,3.94,5.0,1.75
2022-10-10,7.5,7.7,5.6,6.13,2.19,5.25,1.75
2022-10-11,2.25,5.6,0.01,2.63,0.01,4.75,0.01
2022-10-12,2.25,3.5,1.4,1.75,0.01,2.25,1.75
2022-10-13,4.5,8.4,3.5,1.75,0.01,4.75,0.01
2022-10-14,4.75,1.4,3.5,7.88,5.25,4.5,2.01
2022-10-15,9.25,10.5,10.5,1.75,0.01,9.75,4.0
2022-10-16,4.5,9.1,0.01,1.87,1.75,9.0,1.75
2022-10-17,10.0,10.5,9.8,0.01,1.75,10.0,0.01
2022-10-18,7.25,14.0,0.01,3.94,1.75,9.75,4.0
2022-10-19,2.5,6.3,0.01,0.01,1.75,2.5,1.75
2022-10-20,6.37,7.0,5.6,1.75,1.75,2.25,4.0
2022-10-21,2.5,0.01,0.01,3.94,1.75,0.01,1.75
2022-10-22,7.75,5.6,3.5,3.07,3.07,2.25,1.75
2022-10-23,13.75,14.7,7.7,1.75,5.25,12.0,3.5
2022-10-24,2.5,2.1,2.1,0.01,0.01,2.75,0.01
2022-10-25,5.0,4.2,4.2,2.19,1.75,7.0,0.01
2022-10-26,4.5,9.1,5.6,5.25,1.75,6.75,3.75
2022-10-27,7.0,8.4,8.4,1.75,3.5,7.0,1.75
2022-10-28,5.5,0.01,4.2,0.01,0.01,0.01,0.01
2022-10-29,10.75,9.3,8.4,3.51,1.25,9.42,1.75
2022-10-30,5.0,9.8,9.1,1.75,3.5,7.0,2.0
2022-10-31,11.75,9.8,5.6,1.75,0.01,9.05,5.25
2022-11-01,4.75,3.5,2.1,1.75,0.01,2.25,0.01
2022-11-02,2.25,9.1,0.01,1.75,1.75,4.75,0.01
2022-11-03,7.25,4.9,5.6,3.5,1.75,7.25,2.25
2022-11-04,2.5,0.7,2.1,0.01,1.75,0.01,0.01
2022-11-05,2.75,0.01,2.1,1.75,1.75,2.5,1.75
2022-11-06,9.25,10.05,3.5,1.75,3.94,11.5,1.75
2022-11-07,2.75,10.5,3.5,1.75,1.75,7.0,1.75
2022-11-08,4.5,8.4,2.8,1.75,1.75,4.5,0.01
2022-11-09,7.25,11.9,0.01,1.75,1.75,7.25,0.01
2022-11-10,0.01,4.9,0.01,5.25,3.5,2.25,5.25
2022-11-11,2.75,7.0,0.01,3.94,3.94,2.75,4.0
2022-11-12,5.0,9.1,6.3,0.01,0.01,7.25,3.5
2022-11-13,13.0,21.7,4.9,6.58,7.89,10.0,0.01
