,3528,3525,3524,3523,3522,3529,3530,3531,3526,3527
2022-02-25,2.6,6.75,4.5,0.01,0.01,13.9,7.1,6.75,5.2,14.0
2022-02-26,2.25,0.01,2.25,2.25,2.25,6.79,4.5,4.5,4.5,0.01
2022-02-27,2.25,6.75,4.5,2.25,4.5,9.8,2.25,6.75,4.5,9.75
2022-02-28,2.25,8.27,9.0,2.25,4.5,17.7,6.75,9.7,11.95,17.25
2022-03-01,2.6,6.75,9.0,0.01,4.5,12.8,7.45,18.7,9.7,14.5
2022-03-02,0.01,2.25,4.5,0.01,0.01,4.9,0.01,2.25,4.5,3.75
2022-03-03,6.75,11.25,6.75,2.25,9.0,10.75,6.75,9.0,6.75,6.5
2022-03-04,4.85,4.5,2.25,2.25,2.25,15.8,4.85,5.2,2.25,11.25
2022-03-05,9.35,4.5,8.25,9.5,5.25,10.9,7.1,9.35,7.1,9.75
2022-03-06,6.75,4.5,4.5,2.25,4.5,9.95,10.05,7.8,10.05,3.75
2022-03-07,5.2,6.75,11.25,0.01,9.0,12.65,12.65,14.9,7.45,14.5
2022-03-08,2.25,4.5,6.75,0.01,5.0,3.0,4.5,4.85,6.75,6.5
2022-03-09,4.5,4.5,4.5,0.01,4.5,14.85,4.85,2.25,7.1,7.0
2022-03-10,4.5,9.0,9.0,0.01,6.75,14.85,4.5,6.75,9.0,10.25
2022-03-11,0.01,6.75,6.75,0.01,2.25,8.85,2.25,6.75,4.85,7.0
2022-03-12,4.85,4.5,2.25,0.01,2.25,8.85,4.85,7.45,2.6,7.0
2022-03-13,2.25,9.0,11.25,0.01,4.5,13.9,11.95,16.8,9.35,12.65
2022-03-14,0.01,2.25,4.5,0.01,2.25,9.8,2.25,5.2,4.85,7.5
2022-03-15,0.01,4.5,0.01,0.01,2.25,0.01,4.5,0.01,2.25,0.01
2022-03-16,7.1,4.5,6.75,0.01,4.5,14.85,9.35,6.75,9.0,9.75
2022-03-17,2.25,4.5,16.0,0.01,6.75,30.1,9.35,11.95,6.75,20.0
2022-03-18,0.01,0.01,2.75,0.01,0.01,5.85,0.01,2.25,0.01,3.25
