,3669,3682,3679,3681,3671,3674,3677
2022-06-01,3.0,0.01,6.5,8.25,6.0,4.0,2.0
2022-06-02,6.0,0.01,8.0,4.0,2.0,2.0,2.0
2022-06-03,0.01,0.01,8.25,6.0,6.0,2.0,6.3
2022-06-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-05,3.0,0.01,8.0,2.25,0.01,2.0,0.01
2022-06-06,3.0,0.01,2.0,2.0,0.01,2.0,2.0
2022-06-07,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-06-08,6.0,0.01,10.0,3.85,2.0,4.0,2.0
2022-06-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-10,3.0,0.01,6.25,6.25,2.0,4.0,2.0
2022-06-11,3.0,0.01,6.5,4.25,2.0,2.0,0.01
2022-06-12,3.0,0.01,4.0,0.01,0.01,0.01,0.01
2022-06-13,3.5,0.01,4.0,2.0,0.01,2.0,0.01
2022-06-14,3.5,0.01,2.0,0.01,2.0,0.01,0.01
2022-06-15,3.0,0.01,8.0,0.01,0.75,0.01,0.01
2022-06-16,3.0,0.01,4.25,0.01,2.0,0.01,0.01
2022-06-17,3.0,0.01,6.0,4.0,2.0,2.0,4.0
2022-06-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-19,0.01,0.01,2.0,0.01,0.01,0.01,2.0
2022-06-20,6.0,0.01,4.0,6.0,2.0,0.01,0.01
2022-06-21,6.0,0.01,4.5,2.25,2.0,2.0,0.01
2022-06-22,0.01,0.01,6.0,2.0,4.0,2.0,2.0
2022-06-23,6.0,5.7,11.55,4.34,6.0,4.0,2.0
2022-06-24,0.01,0.01,6.25,6.0,4.0,4.0,4.0
2022-06-25,3.0,0.01,4.25,6.25,2.0,4.0,4.0
2022-06-26,3.5,0.01,6.0,2.0,2.0,0.01,2.0
2022-06-27,3.0,0.01,6.75,0.01,4.0,0.01,0.01
2022-06-28,6.0,0.01,4.25,10.5,4.0,2.0,0.01
2022-06-29,3.0,0.01,4.0,0.01,0.01,0.01,0.01
2022-06-30,3.0,0.01,6.0,4.25,2.0,4.0,2.0
2022-07-01,0.01,0.01,4.0,2.0,2.0,2.0,2.0
2022-07-02,3.0,0.01,4.0,4.25,2.0,2.0,2.0
2022-07-03,6.0,0.01,8.0,2.0,2.0,0.01,2.0
2022-07-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-05,3.0,0.01,4.0,0.01,2.0,0.01,0.01
2022-07-06,3.0,0.01,0.01,7.0,0.01,2.0,0.01
2022-07-07,6.0,0.01,8.0,0.01,2.0,0.01,0.01
2022-07-08,0.01,0.01,0.01,2.0,0.01,0.01,2.0
2022-07-09,3.0,0.01,4.0,4.0,0.01,4.0,2.0
2022-07-10,9.0,5.7,15.0,6.0,4.0,0.01,4.0
2022-07-11,0.01,0.01,2.25,2.25,2.0,2.0,0.01
2022-07-12,3.0,0.01,6.75,0.01,2.0,0.01,2.0
2022-07-13,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-14,3.0,6.65,7.74,6.5,4.0,4.0,4.0
2022-07-15,9.0,0.01,12.25,6.25,4.0,4.0,2.0
2022-07-16,0.01,0.01,6.5,4.25,2.0,4.0,4.0
2022-07-17,0.01,0.01,8.0,6.0,4.0,4.0,4.0
2022-07-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-19,0.01,0.01,4.75,4.75,2.0,2.0,2.0
2022-07-20,0.01,0.01,0.01,0.01,2.3,0.01,0.01
2022-07-21,0.01,0.01,2.0,0.01,2.0,0.01,0.01
2022-07-22,0.01,0.01,4.0,2.0,2.0,0.01,2.0
2022-07-23,0.01,0.01,5.5,2.75,2.0,2.0,2.0
2022-07-24,6.0,0.01,12.25,4.0,8.0,2.0,2.0
2022-07-25,0.01,0.01,4.0,0.01,2.0,0.01,2.0
