,4231,4020,4228,5522,4230,4232,4233,4234
2022-05-22,4.9,0.01,3.35,6.35,3.35,3.5,1.75,1.75
2022-05-23,4.5,0.01,4.5,4.5,3.0,3.5,1.75,1.75
2022-05-24,2.25,0.01,0.01,1.5,0.01,1.75,0.01,0.01
2022-05-25,0.01,0.01,0.01,0.01,0.01,0.01,1.75,0.01
2022-05-26,4.5,4.85,3.35,8.2,4.85,3.5,1.75,1.75
2022-05-27,0.01,1.5,0.01,1.5,0.01,1.75,3.5,1.75
2022-05-28,7.55,11.35,9.85,9.85,10.65,9.25,7.5,7.5
2022-05-29,0.01,0.01,0.01,0.01,0.01,1.75,0.01,0.01
2022-05-30,2.25,1.5,1.5,3.35,0.01,1.75,1.75,3.5
2022-05-31,4.5,1.5,3.0,3.35,1.5,0.01,1.75,0.01
2022-06-01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-02,12.05,6.0,1.5,4.85,1.85,7.5,3.75,3.5
2022-06-03,2.25,7.05,4.5,6.35,5.2,8.75,7.0,5.25
2022-06-04,7.95,14.0,6.25,8.1,10.3,9.0,10.75,7.5
2022-06-05,2.25,7.75,3.7,4.05,4.05,1.75,1.75,1.75
2022-06-06,2.25,2.55,1.5,2.55,1.5,1.75,0.01,0.01
2022-06-07,2.25,1.5,1.5,2.2,0.01,1.75,1.75,0.01
2022-06-08,0.01,0.01,0.01,0.01,0.01,1.75,1.75,0.01
2022-06-09,4.5,3.0,0.01,3.0,0.01,1.75,0.01,0.01
2022-06-10,2.25,4.5,1.5,1.5,0.01,3.5,1.75,3.5
2022-06-11,9.0,3.7,0.01,4.85,0.01,1.75,0.01,1.75
2022-06-12,2.25,1.85,2.2,3.35,4.05,1.75,0.01,1.75
2022-06-13,10.6,10.3,5.8,8.45,4.4,9.0,5.5,5.25
2022-06-14,2.25,0.01,0.01,3.35,0.01,0.01,0.01,0.01
2022-06-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-16,0.01,1.5,0.01,0.01,0.01,1.75,1.75,1.75
